ooc_id,case_num,claim_id,claim_side,claim_class,claim_money,claim_other,opinion_id,outcome_money,outcome_other
21118,T 4989-95,4380,1,1,181918,NA,8298,181918,NA
21119,T 4989-95,4380,1,1,181918,NA,8299,0,NA
21124,T 477-87,4382,1,2,NA,rätt till umgänge med barn var 4:e vecka från fredag till fredag,10847,NA,0
21125,T 477-87,4382,1,2,NA,rätt till umgänge med barn var 4:e vecka från fredag till fredag,10848,NA,0
21126,T 477-87,4382,1,2,NA,rätt till umgänge med barn var 4:e vecka från fredag till fredag,10849,NA,2
21127,T 457-82,4383,1,2,NA,ta bort dammlucka,11626,NA,3
21128,T 457-82,4383,1,2,NA,ta bort dammlucka,11625,NA,1
21129,T 457-82,4383,1,2,NA,ta bort dammlucka,10827,NA,3
21130,T 457-82,4383,1,2,NA,ta bort dammlucka,10828,NA,3
21131,T 457-82,4383,1,2,NA,ta bort dammlucka,10829,NA,0
21132,T 457-82,4384,1,1,25000,NA,11626,0,NA
21133,T 457-82,4384,1,1,25000,NA,11625,0,NA
21134,T 457-82,4384,1,1,25000,NA,10827,0,NA
21135,T 457-82,4384,1,1,25000,NA,10828,0,NA
21136,T 457-82,4384,1,1,25000,NA,10829,NA,NA
21137,T 457-82,4385,1,1,25000,NA,11626,1000,NA
21138,T 457-82,4385,1,1,25000,NA,11625,0,NA
21139,T 457-82,4385,1,1,25000,NA,10827,1000,NA
21140,T 457-82,4385,1,1,25000,NA,10828,1000,NA
21141,T 457-82,4385,1,1,25000,NA,10829,NA,NA
21142,T 45-81,4386,1,2,NA,ogiltigförklara det preliminära bodelningsavtalet,10791,NA,1
21143,T 45-81,4386,1,2,NA,ogiltigförklara det preliminära bodelningsavtalet,10792,NA,3
21144,T 45-81,4386,1,2,NA,ogiltigförklara det preliminära bodelningsavtalet,10793,NA,1
21145,T 45-81,4386,1,2,NA,ogiltigförklara det preliminära bodelningsavtalet,10794,NA,0
21146,B 2154-92,4387,1,2,NA,"medhjälp till bokföringsbrott medelst osant intygande, grova brott",6822,NA,2
21147,B 2154-92,4387,1,2,NA,"medhjälp till bokföringsbrott medelst osant intygande, grova brott",6823,NA,2
21148,B 2154-92,4387,1,2,NA,"medhjälp till bokföringsbrott medelst osant intygande, grova brott",6824,NA,2
21149,B 2154-92,4387,1,2,NA,"medhjälp till bokföringsbrott medelst osant intygande, grova brott",6825,NA,2
21150,B 4621-00,1832,1,2,NA,tjänstefel,11627,NA,3
21151,B 788-07,4388,1,2,NA,Stöld,5884,NA,3
21152,B 788-07,4388,1,2,NA,Stöld,5885,NA,3
21153,B 788-07,4388,1,2,NA,Stöld,5886,NA,3
21154,B 788-07,4389,1,2,NA,Rån,5884,NA,3
21155,B 788-07,4389,1,2,NA,Rån,5885,NA,3
21156,B 788-07,4389,1,2,NA,Rån,5886,NA,3
21157,B 788-07,4390,1,2,NA,Misshandel,5884,NA,3
21158,B 788-07,4390,1,2,NA,Misshandel,5885,NA,3
21159,B 788-07,4390,1,2,NA,Misshandel,5886,NA,3
21160,B 788-07,4391,1,2,NA,Missbruk av larmanordning,5884,NA,3
21161,B 788-07,4391,1,2,NA,Missbruk av larmanordning,5885,NA,3
21162,B 788-07,4391,1,2,NA,Missbruk av larmanordning,5886,NA,3
21163,B 788-07,4392,2,2,NA,överlämning till rättspsykiatrisk vård utan särskild utskrivningsprövning.,5884,NA,0
21164,B 788-07,4392,2,2,NA,överlämning till rättspsykiatrisk vård utan särskild utskrivningsprövning.,5885,NA,1
21165,B 788-07,4392,2,2,NA,överlämning till rättspsykiatrisk vård utan särskild utskrivningsprövning.,5886,NA,1
21166,T 397-82,4393,1,2,NA,äktenskapsskillnad,10656,NA,3
21167,T 397-82,4393,1,2,NA,äktenskapsskillnad,10657,NA,0
21168,T 397-82,4393,1,2,NA,äktenskapsskillnad,10658,NA,0
21169,T 397-82,4394,2,1,1500,NA,10656,600,NA
21170,T 397-82,4394,2,1,1500,NA,10657,636,NA
21171,T 397-82,4394,2,1,1500,NA,10658,686,NA
21172,T 397-82,4395,2,1,1000,NA,10656,0,NA
21173,T 397-82,4395,2,1,1000,NA,10657,NA,NA
21174,T 397-82,4395,2,1,1000,NA,10658,NA,NA
21175,T 397-85,4396,1,1,900,NA,10659,0,NA
21176,T 397-85,4396,1,1,900,NA,10660,0,NA
21177,T 397-85,4396,1,1,900,NA,10661,0,NA
21178,T 397-85,4396,1,1,900,NA,10662,0,NA
21179,T 397-85,4397,2,2,NA,jämka underhållsbidrag helt,10659,NA,1
21180,T 397-85,4397,2,2,NA,jämka underhållsbidrag helt,10660,NA,1
21181,T 397-85,4397,2,2,NA,jämka underhållsbidrag helt,10661,NA,1
21182,T 397-85,4397,2,2,NA,jämka underhållsbidrag helt,10662,NA,1
21183,T 232-87,4398,1,1,60,NA,10072,0,NA
21184,T 232-87,4398,1,1,60,NA,10073,0,NA
21185,T 232-87,4398,1,1,60,NA,10074,60,NA
21186,T 232-87,4398,1,1,60,NA,10075,0,NA
21187,T 232-87,4398,1,1,60,NA,10076,0,NA
21188,T 232-87,4398,1,1,60,NA,11628,0,NA
21189,T 553-87,4399,1,2,NA,Förklara köpet hävt,11063,NA,3
21190,T 553-87,4399,1,2,NA,Förklara köpet hävt,11064,NA,0
21191,T 553-87,4399,1,2,NA,Förklara köpet hävt,11065,NA,0
21192,T 553-87,4399,1,2,NA,Förklara köpet hävt,11066,NA,0
21193,T 553-87,4400,1,1,10686,NA,11063,2731,NA
21194,T 553-87,4400,1,1,10686,NA,11064,2731,NA
21195,T 553-87,4400,1,1,10686,NA,11065,2731,NA
21196,T 553-87,4400,1,1,10686,NA,11066,2731,NA
21197,T 278-83,4401,1,2,NA,fastställ rätt till ersättning i form av livränta,10241,NA,1
21198,T 278-83,4401,1,2,NA,fastställ rätt till ersättning i form av livränta,10242,NA,1
21199,T 278-83,4401,1,2,NA,fastställ rätt till ersättning i form av livränta,10243,NA,1
21200,T 278-83,4401,1,2,NA,fastställ rätt till ersättning i form av livränta,10244,NA,0
21201,B 322-87,4402,1,2,NA,snatteri,8907,NA,3
21202,B 322-87,4402,1,2,NA,snatteri,8908,NA,3
21203,B 322-87,4402,1,2,NA,snatteri,8909,NA,0
21204,B 322-87,4402,1,2,NA,snatteri,8910,NA,0
21205,B 971-83,2126,1,2,NA,rattfylleri,11629,NA,0
21206,B 971-83,2126,1,2,NA,rattfylleri,11630,NA,1
21207,B 971-83,2126,1,2,NA,rattfylleri,11631,NA,2
21208,B 93-00,4403,2,2,NA,Han förklarade sig positiv till att en villkorlig dom förenades med samhällstjänst.,5900,NA,0
21209,B 93-00,4403,2,2,NA,Han förklarade sig positiv till att en villkorlig dom förenades med samhällstjänst.,5901,NA,1
21210,B 93-00,4403,2,2,NA,Han förklarade sig positiv till att en villkorlig dom förenades med samhällstjänst.,5902,NA,3
21211,B 93-00,4403,2,2,NA,Han förklarade sig positiv till att en villkorlig dom förenades med samhällstjänst.,5903,NA,3
21212,T 1071-06,4404,1,2,NA,Inhämta förhandsavgörande från EG-domstolen,5907,NA,0
21213,T 1071-06,4404,1,2,NA,Inhämta förhandsavgörande från EG-domstolen,5908,NA,0
21214,T 1071-06,4404,1,2,NA,Inhämta förhandsavgörande från EG-domstolen,5909,NA,1
21215,T 1071-06,4404,1,2,NA,Inhämta förhandsavgörande från EG-domstolen,5910,NA,1
21216,T 1071-06,4404,1,2,NA,Inhämta förhandsavgörande från EG-domstolen,5911,NA,0
21217,T 1280-06,4405,1,2,NA,Grov Stöld,5923,NA,3
21218,T 1280-06,4405,1,2,NA,Grov Stöld,5924,NA,0
21219,T 1280-06,4405,1,2,NA,Grov Stöld,5925,NA,0
21220,T 1280-06,4405,1,2,NA,Grov Stöld,5926,NA,0
21221,T 1280-06,4406,2,1,210000,NA,5923,0,NA
21222,T 1280-06,4406,2,1,210000,NA,5924,140000,NA
21223,T 1280-06,4406,2,1,210000,NA,5925,140000,NA
21224,T 1280-06,4406,2,1,210000,NA,5926,140000,NA
21225,T 1422-00,4407,1,2,NA,fastställa att någon betalningsskyldighet inte åvilade Robur i anledning av den utfärdade kontrollavgiften,5955,NA,1
21226,T 1422-00,4407,1,2,NA,fastställa att någon betalningsskyldighet inte åvilade Robur i anledning av den utfärdade kontrollavgiften,5956,NA,3
21227,T 1422-00,4407,1,2,NA,fastställa att någon betalningsskyldighet inte åvilade Robur i anledning av den utfärdade kontrollavgiften,5957,NA,1
21229,T 1422-00,4407,1,2,NA,fastställa att någon betalningsskyldighet inte åvilade Robur i anledning av den utfärdade kontrollavgiften,5959,NA,1
21230,T 1422-00,4407,1,2,NA,fastställa att någon betalningsskyldighet inte åvilade Robur i anledning av den utfärdade kontrollavgiften,5960,NA,3
21231,T 1477-02,4408,1,1,2724,NA,5970,2724,NA
21232,T 1477-02,4408,1,1,2724,NA,5971,NA,NA
21233,T 1477-02,4408,1,1,2724,NA,5972,2724,NA
21234,T 1477-02,4408,1,1,2724,NA,5973,449,NA
21235,T 1477-02,4408,1,1,2724,NA,5974,449,NA
21236,T 1657-06,4409,1,1,1418692,NA,6011,1418692,NA
21237,T 1657-06,4409,1,1,1418692,NA,6012,1418692,NA
21238,T 1657-06,4409,1,1,1418692,NA,6013,1418692,NA
21239,T 1657-06,4409,1,1,1418692,NA,6014,1418692,NA
21240,T 1657-06,4409,1,1,1418692,NA,11632,NA,NA
21265,T 4286-00,4412,1,1,5000000,NA,6465,1443320,NA
21266,T 4286-00,4412,1,1,5000000,NA,6466,266191,NA
21267,T 4286-00,4412,1,1,5000000,NA,6467,219584,NA
21271,B 1513-92,4414,1,2,NA,Ansvar enligt 1 och 8 §§ Varusmugglingslagen,6744,NA,3
21272,B 1513-92,4414,1,2,NA,Ansvar enligt 1 och 8 §§ Varusmugglingslagen,6745,NA,3
21273,B 1513-92,4414,1,2,NA,Ansvar enligt 1 och 8 §§ Varusmugglingslagen,6746,NA,3
21275,B 1513-92,4415,1,2,NA,Försök till varusmuggling enligt 23 kap. 1 § BrB,6744,NA,3
21276,B 1513-92,4415,1,2,NA,Försök till varusmuggling enligt 23 kap. 1 § BrB,6745,NA,3
21277,B 1513-92,4415,1,2,NA,Försök till varusmuggling enligt 23 kap. 1 § BrB,6746,NA,3
21279,B 1513-92,4416,1,2,NA,Döma de åtalade till fängelse,6744,NA,0
21280,B 1513-92,4416,1,2,NA,Döma de åtalade till fängelse,6745,NA,1
21281,B 1513-92,4416,1,2,NA,Döma de åtalade till fängelse,6746,NA,0
21283,B 465-92,4417,1,2,NA,Bokföringsbrott,7148,NA,3
21284,B 465-92,4417,1,2,NA,Bokföringsbrott,7149,NA,3
21285,B 465-92,4417,1,2,NA,Bokföringsbrott,7150,NA,2
21286,B 465-92,4417,1,2,NA,Bokföringsbrott,7151,NA,3
21287,B 465-92,4417,1,2,NA,Bokföringsbrott,7152,NA,0
21288,B 465-92,4418,1,2,NA,Brott mot 81 § 1 st. uppbördslagen (1953:272),7148,NA,3
21289,B 465-92,4418,1,2,NA,Brott mot 81 § 1 st. uppbördslagen (1953:272),7149,NA,3
21290,B 465-92,4418,1,2,NA,Brott mot 81 § 1 st. uppbördslagen (1953:272),7150,NA,2
21291,B 465-92,4418,1,2,NA,Brott mot 81 § 1 st. uppbördslagen (1953:272),7151,NA,3
21292,B 465-92,4418,1,2,NA,Brott mot 81 § 1 st. uppbördslagen (1953:272),7152,NA,0
21293,B 465-92,4419,1,1,46140,NA,7148,46140,NA
21294,B 465-92,4419,1,1,46140,NA,7149,46140,NA
21295,B 465-92,4419,1,1,46140,NA,7150,46140,NA
21296,B 465-92,4419,1,1,46140,NA,7151,46140,NA
21297,B 465-92,4419,1,1,46140,NA,7152,NA,NA
21298,B 4998-97,4420,1,2,NA,Brott mot skogsvårdslagen,7170,NA,1
21299,B 4998-97,4420,1,2,NA,Brott mot skogsvårdslagen,7171,NA,3
21300,B 4998-97,4420,1,2,NA,Brott mot skogsvårdslagen,7172,NA,3
21301,B 4998-97,4420,1,2,NA,Brott mot skogsvårdslagen,7173,NA,3
21303,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,9996,NA,3
21304,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,9997,NA,1
21305,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,9998,NA,3
21306,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,9999,NA,1
21307,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,10000,NA,1
21308,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,9996,NA,3
21309,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,9997,NA,0
21310,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,9998,NA,0
21311,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,9999,NA,0
21312,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,10000,NA,0
21313,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,11635,NA,1
21314,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,11635,NA,0
21317,T 204-81,4421,1,2,NA,ägare till hälften av stadsäga,11637,NA,3
21318,T 204-81,4422,1,2,NA,försäljning enligt samäganderättslagen,11637,NA,0
21319,T 142-95,4423,1,1,133750,NA,7448,7500,NA
21320,T 142-95,4423,1,1,133750,NA,7449,7500,NA
21321,T 142-95,4423,1,1,133750,NA,7450,NA,NA
21322,T 142-95,4423,1,1,133750,NA,7451,NA,NA
21323,T 270-91,4424,1,1,20986334,NA,7790,0,NA
21324,T 270-91,4424,1,1,20986334,NA,7791,20986334,NA
21326,T 270-91,4424,1,1,20986334,NA,7793,20986334,NA
21327,T 1480-00,4425,1,1,13162152,NA,5975,0,NA
21328,T 1480-00,4425,1,1,13162152,NA,5976,0,NA
21329,T 1480-00,4425,1,1,13162152,NA,5977,0,NA
21330,T 1480-00,4425,1,1,13162152,NA,5978,0,NA
21331,T 1480-00,4425,1,1,13162152,NA,5979,0,NA
21332,T 2556-91,4426,1,1,2266000,NA,7731,0,NA
21333,T 2556-91,4426,1,1,2266000,NA,7732,680000,NA
21334,T 2556-91,4426,1,1,2266000,NA,7733,0,NA
21335,T 2556-91,4426,1,1,2266000,NA,7734,0,NA
21336,T 2556-91,4426,1,1,2266000,NA,7735,NA,NA
21337,T 2556-91,4426,1,1,2266000,NA,11638,NA,NA
21338,B 5045-95,4427,1,2,NA,Sexuellt umgänge med barn,7174,NA,1
21339,B 5045-95,4427,1,2,NA,Sexuellt umgänge med barn,7175,NA,1
21340,B 5045-95,4427,1,2,NA,Sexuellt umgänge med barn,7176,NA,1
21341,B 5045-95,4427,1,2,NA,Sexuellt umgänge med barn,7177,NA,0
21342,B 5045-95,4428,1,1,140000,NA,7174,0,NA
21343,B 5045-95,4428,1,1,140000,NA,7175,5000,NA
21344,B 5045-95,4428,1,1,140000,NA,7176,5000,NA
21345,B 5045-95,4428,1,1,140000,NA,7177,NA,NA
21346,B 5045-95,4427,1,2,NA,Sexuellt umgänge med barn,11639,NA,0
21347,B 5045-95,4428,1,1,140000,NA,11639,NA,NA
21348,B 5491-96,4429,1,1,160000,NA,7209,45000,NA
21349,B 5491-96,4429,1,1,160000,NA,7210,40000,NA
21350,B 5491-96,4429,1,1,160000,NA,7211,50000,NA
21351,B 5491-96,4430,1,1,140000,NA,7209,43000,NA
21352,B 5491-96,4430,1,1,140000,NA,7210,35000,NA
21353,B 5491-96,4430,1,1,140000,NA,7211,30000,NA
21354,B 5491-96,4431,1,1,130000,NA,7209,45000,NA
21355,B 5491-96,4431,1,1,130000,NA,7210,40000,NA
21356,B 5491-96,4431,1,1,130000,NA,7211,50000,NA
21357,B 5491-96,4432,1,1,200000,NA,7209,28000,NA
21358,B 5491-96,4432,1,1,200000,NA,7210,20000,NA
21359,B 5491-96,4432,1,1,200000,NA,7211,30000,NA
21360,B 5491-96,4433,1,1,80000,NA,7209,16000,NA
21361,B 5491-96,4433,1,1,80000,NA,7210,15000,NA
21362,B 5491-96,4433,1,1,80000,NA,7211,20000,NA
21363,B 5491-96,4434,1,1,70000,NA,7209,16000,NA
21364,B 5491-96,4434,1,1,70000,NA,7210,15000,NA
21365,B 5491-96,4434,1,1,70000,NA,7211,20000,NA
21366,B 5491-96,4435,1,1,50000,NA,7209,16000,NA
21367,B 5491-96,4435,1,1,50000,NA,7210,15000,NA
21368,B 5491-96,4435,1,1,50000,NA,7211,20000,NA
21369,B 5491-96,4436,1,1,110000,NA,7209,16000,NA
21370,B 5491-96,4436,1,1,110000,NA,7210,15000,NA
21371,B 5491-96,4436,1,1,110000,NA,7211,20000,NA
21372,B 5491-96,4437,1,1,164000,NA,7209,46900,NA
21373,B 5491-96,4437,1,1,164000,NA,7210,43000,NA
21374,B 5491-96,4437,1,1,164000,NA,7211,50000,NA
21375,B 5491-96,1968,1,2,NA,grovt rån,11640,NA,0
21376,B 5491-96,4429,1,1,160000,NA,11640,NA,NA
21377,B 5491-96,4430,1,1,140000,NA,11640,NA,NA
21378,B 5491-96,4431,1,1,130000,NA,11640,NA,NA
21379,B 5491-96,4432,1,1,200000,NA,11640,NA,NA
21380,B 5491-96,4433,1,1,80000,NA,11640,NA,NA
21381,B 5491-96,4434,1,1,70000,NA,11640,NA,NA
21382,B 5491-96,4435,1,1,50000,NA,11640,NA,NA
21383,B 5491-96,4436,1,1,110000,NA,11640,NA,NA
21384,B 5491-96,4437,1,1,164000,NA,11640,NA,NA
21385,B 564-92,4438,1,2,NA,Grovt svindleri,7218,NA,2
21386,B 564-92,4438,1,2,NA,Grovt svindleri,7219,NA,1
21387,B 564-92,4438,1,2,NA,Grovt svindleri,7220,NA,0
21388,B 564-92,4438,1,2,NA,Grovt svindleri,7221,NA,1
21389,B 564-92,4438,1,2,NA,Grovt svindleri,7222,NA,1
21390,B 564-92,4439,1,2,NA,Grovt svindleri,7218,NA,2
21391,B 564-92,4439,1,2,NA,Grovt svindleri,7219,NA,1
21392,B 564-92,4439,1,2,NA,Grovt svindleri,7220,NA,0
21393,B 564-92,4439,1,2,NA,Grovt svindleri,7221,NA,1
21394,B 564-92,4439,1,2,NA,Grovt svindleri,7222,NA,1
21395,B 564-92,4440,1,2,NA,Grovt svindleri,7218,NA,1
21396,B 564-92,4440,1,2,NA,Grovt svindleri,7219,NA,1
21397,B 564-92,4440,1,2,NA,Grovt svindleri,7220,NA,0
21398,B 564-92,4440,1,2,NA,Grovt svindleri,7221,NA,1
21399,B 564-92,4440,1,2,NA,Grovt svindleri,7222,NA,1
21400,B 564-92,4441,1,2,NA,Grovt svindleri,7218,NA,2
21401,B 564-92,4441,1,2,NA,Grovt svindleri,7219,NA,1
21402,B 564-92,4441,1,2,NA,Grovt svindleri,7220,NA,0
21403,B 564-92,4441,1,2,NA,Grovt svindleri,7221,NA,0
21404,B 564-92,4441,1,2,NA,Grovt svindleri,7222,NA,0
21405,B 564-92,4442,1,2,NA,Medhjälp till grovt svindleri,7218,NA,2
21406,B 564-92,4442,1,2,NA,Medhjälp till grovt svindleri,7219,NA,1
21407,B 564-92,4442,1,2,NA,Medhjälp till grovt svindleri,7220,NA,0
21408,B 564-92,4442,1,2,NA,Medhjälp till grovt svindleri,7221,NA,0
21409,B 564-92,4442,1,2,NA,Medhjälp till grovt svindleri,7222,NA,0
21410,B 584-91,4443,1,2,NA,Försök till grovt narkotikabrott,7241,NA,3
21411,B 584-91,4443,1,2,NA,Försök till grovt narkotikabrott,7242,NA,3
21412,B 584-91,4443,1,2,NA,Försök till grovt narkotikabrott,7243,NA,3
21413,B 584-91,4444,1,2,NA,Försök till grovt narkotikabrott,7241,NA,3
21414,B 584-91,4444,1,2,NA,Försök till grovt narkotikabrott,7242,NA,3
21415,B 584-91,4444,1,2,NA,Försök till grovt narkotikabrott,7243,NA,0
21416,B 615-95,4445,1,2,NA,Förverkande enligt 7 § lagen (1951:649) om straff för vissa trafikbrott,7251,NA,3
21417,B 615-95,4445,1,2,NA,Förverkande enligt 7 § lagen (1951:649) om straff för vissa trafikbrott,7252,NA,3
21418,B 615-95,4445,1,2,NA,Förverkande enligt 7 § lagen (1951:649) om straff för vissa trafikbrott,7253,NA,1
21419,B 615-95,4445,1,2,NA,Förverkande enligt 7 § lagen (1951:649) om straff för vissa trafikbrott,7254,NA,1
21420,B 615-95,4445,1,2,NA,Förverkande enligt 7 § lagen (1951:649) om straff för vissa trafikbrott,7255,NA,3
21421,B 903-92,4446,1,2,NA,Bestämma påföljden till fängelse,7315,NA,0
21422,B 903-92,4446,1,2,NA,Bestämma påföljden till fängelse,7316,NA,3
21423,B 903-92,4446,1,2,NA,Bestämma påföljden till fängelse,7317,NA,1
21424,B 903-92,4446,1,2,NA,Bestämma påföljden till fängelse,7318,NA,3
21425,B 903-92,4446,1,2,NA,Bestämma påföljden till fängelse,7319,NA,0
21427,T 5685-96,4447,1,2,NA,häva skiljedom,8405,NA,3
21429,T 5685-96,4447,1,2,NA,häva skiljedom,8407,NA,3
21430,T 5685-96,4447,1,2,NA,häva skiljedom,8408,NA,3
21431,T 5685-96,4447,1,2,NA,häva skiljedom,8409,NA,3
21433,T 5685-96,4448,1,1,29842377,NA,8405,NA,NA
21435,T 5685-96,4448,1,1,29842377,NA,8407,NA,NA
21436,T 5685-96,4448,1,1,29842377,NA,8408,NA,NA
21437,T 5685-96,4448,1,1,29842377,NA,8409,NA,NA
21438,T 105-92,4449,1,1,66581,NA,7363,66581,NA
21439,T 105-92,4449,1,1,66581,NA,7364,66581,NA
21440,T 105-92,4449,1,1,66581,NA,7365,66581,NA
21441,T 105-92,4449,1,1,66581,NA,7366,NA,NA
21442,T 105-92,4449,1,1,66581,NA,7367,NA,NA
21444,T 105-92,4450,1,1,19200,NA,7363,0,NA
21445,T 105-92,4450,1,1,19200,NA,7364,0,NA
21446,T 105-92,4450,1,1,19200,NA,7365,19200,NA
21447,T 105-92,4450,1,1,19200,NA,7366,0,NA
21448,T 105-92,4450,1,1,19200,NA,7367,19200,NA
21457,T 3060-00,4452,1,1,6057097,NA,6288,0,NA
21458,T 3060-00,4452,1,1,6057097,NA,6289,5010118,NA
21459,T 3060-00,4452,1,1,6057097,NA,6290,2156814,NA
21460,T 1386-97,4453,1,1,24631300,NA,7437,0,NA
21461,T 1386-97,4453,1,1,24631300,NA,7438,24631300,NA
21462,T 1386-97,4453,1,1,24631300,NA,7439,0,NA
21463,T 2943-97,4454,1,1,115920,NA,7873,115920,NA
21464,T 2943-97,4454,1,1,115920,NA,7874,115920,NA
21465,T 2943-97,4454,1,1,115920,NA,7875,0,NA
21466,T 2943-97,4454,1,1,115920,NA,7876,115920,NA
21467,T 2943-97,4454,1,1,115920,NA,7877,115920,NA
21490,T 3479-95,4457,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7998,NA,3
21491,T 3479-95,4457,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7999,NA,3
21492,T 3479-95,4457,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,8000,NA,3
21493,T 3479-95,4458,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7998,NA,3
21494,T 3479-95,4458,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7999,NA,3
21495,T 3479-95,4458,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,8000,NA,0
21496,T 3479-95,4459,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7998,NA,3
21497,T 3479-95,4459,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7999,NA,3
21498,T 3479-95,4459,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,8000,NA,0
21499,T 3479-95,4460,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7998,NA,3
21500,T 3479-95,4460,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7999,NA,3
21501,T 3479-95,4460,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,8000,NA,0
21502,T 3479-95,4461,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7998,NA,3
21503,T 3479-95,4461,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,7999,NA,3
21504,T 3479-95,4461,1,2,NA,Fastställa att SVT var skyldigt att utge ersättning på grund av icke nämnd upphovsman,8000,NA,0
21527,T 162-92,4464,1,1,2153000,NA,7482,0,NA
21528,T 162-92,4464,1,1,2153000,NA,7483,1076500,NA
21529,T 162-92,4464,1,1,2153000,NA,7484,2153000,NA
21530,T 162-92,4464,1,1,2153000,NA,7485,0,NA
21531,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7572,NA,1
21532,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7573,NA,3
21533,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7574,NA,3
21534,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7575,NA,1
21535,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7576,NA,3
21536,T 193-91,4465,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7577,NA,2
21537,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7572,NA,1
21538,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7573,NA,3
21539,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7574,NA,0
21540,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7575,NA,1
21541,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7576,NA,0
21542,T 193-91,4466,1,2,NA,vid vite förpliktas överlåta bostadsrätt,7577,NA,0
21543,T 2699-96,4467,1,2,NA,lösenbelopp ska fastställas enligt konsortialavtal,7784,NA,3
21544,T 2699-96,4467,1,2,NA,lösenbelopp ska fastställas enligt konsortialavtal,7785,NA,3
21545,T 2699-96,4467,1,2,NA,lösenbelopp ska fastställas enligt konsortialavtal,7786,NA,3
21547,T 2699-96,4467,1,2,NA,lösenbelopp ska fastställas enligt konsortialavtal,7788,NA,0
21548,T 2699-96,4467,1,2,NA,lösenbelopp ska fastställas enligt konsortialavtal,7789,NA,3
21549,T 2699-96,4468,2,2,NA,ägare till en tredjedel av inbetalt förskott jämte avkastning,7784,NA,1
21550,T 2699-96,4468,2,2,NA,ägare till en tredjedel av inbetalt förskott jämte avkastning,7785,NA,1
21551,T 2699-96,4468,2,2,NA,ägare till en tredjedel av inbetalt förskott jämte avkastning,7786,NA,1
21553,T 2699-96,4468,2,2,NA,ägare till en tredjedel av inbetalt förskott jämte avkastning,7788,NA,0
21554,T 2699-96,4468,2,2,NA,ägare till en tredjedel av inbetalt förskott jämte avkastning,7789,NA,1
21555,T 2699-96,4469,2,2,NA,äganderätt till en tredjedel av tillgångar,7784,NA,1
21556,T 2699-96,4469,2,2,NA,äganderätt till en tredjedel av tillgångar,7785,NA,1
21557,T 2699-96,4469,2,2,NA,äganderätt till en tredjedel av tillgångar,7786,NA,1
21559,T 2699-96,4469,2,2,NA,äganderätt till en tredjedel av tillgångar,7788,NA,0
21560,T 2699-96,4469,2,2,NA,äganderätt till en tredjedel av tillgångar,7789,NA,1
21561,T 2699-96,4470,2,1,105666666,NA,7784,0,NA
21562,T 2699-96,4470,2,1,105666666,NA,7785,0,NA
21563,T 2699-96,4470,2,1,105666666,NA,7786,0,NA
